#received,RA,Decl
2009-10-03 10:40:00,185.341,30.1769
2009-10-03 11:08:54,155.949,0.64468
2009-10-03 11:15:37,155.949,0.64468
2009-10-03 11:20:11,155.949,0.64468
2009-10-03 11:22:28,155.949,0.64468
2009-10-03 11:29:33,155.949,0.64468
2009-10-03 11:36:50,155.949,0.64468
2009-10-03 11:38:34,155.949,0.64468
2009-10-03 11:41:09,155.949,0.64468
2009-10-03 12:35:47,155.949,0.64468
2009-10-03 12:44:37,155.949,0.64468
2009-10-03 12:49:54,155.949,0.64468
2009-10-03 12:52:07,155.949,0.64468
2009-10-03 13:31:07,185.341,30.1769
2009-10-03 14:31:54,186.227,21.3794
2009-10-03 14:43:58,186.227,21.3794
2009-10-03 14:54:18,186.227,21.3794
2009-10-03 14:58:01,186.227,21.3794
2009-10-03 15:02:20,186.227,21.3794
2009-10-03 15:08:54,186.227,21.3794
2009-10-03 15:15:19,186.227,21.3794
2009-10-03 15:25:01,186.227,21.3794
2009-10-03 15:29:49,186.227,21.3794
2009-10-03 15:30:12,185.341,30.1769
2009-10-03 15:37:36,83.57,22.01
2009-10-03 18:02:57,186.227,21.3794
2009-10-03 18:05:19,186.227,21.3794
2009-10-03 18:09:42,186.227,21.3794
2009-10-03 18:31:05,186.227,21.3794
2009-10-03 19:09:48,251.39,36.58
2009-10-04 11:00:16,204.9,-8.4
2009-10-04 11:01:53,251.52,36.6247
2009-10-04 11:21:42,251.39,36.58
2009-10-04 12:02:07,260.052,57.9154
2009-10-04 12:02:39,1.852,73.065
2009-10-04 12:26:23,185.341,30.1769
2009-10-04 12:36:00,296.039,9.12313
2009-10-04 18:24:30,251.1,37.2
2009-10-04 18:38:07,251.1,37.2
2009-10-04 23:19:26,185.341,30.1769
2009-10-05 01:08:18,83.6331,22.0145
2009-10-05 01:26:45,83.6331,22.0145
2009-10-05 01:28:43,83.6331,22.0145
2009-10-05 01:45:01,83.6331,22.0145
2009-10-05 01:54:43,310.038,-0.870853
2009-10-05 03:12:11,343.491,16.1482
2009-10-05 03:12:17,343.491,16.1482
2009-10-05 04:46:53,228.482,-59.1358
2009-10-05 05:01:21,343.491,16.1482
2009-10-05 05:51:45,270.892,-22.0346
2009-10-05 06:23:09,264.94,27.324
2009-10-05 07:26:25,278.416,-21.0611
2009-10-05 08:17:45,194.047,-5.78931
2009-10-05 08:19:38,194.047,-5.78931
2009-10-05 08:20:11,278.416,-21.0611
2009-10-05 08:21:35,194.047,-5.78931
2009-10-05 08:22:20,194.047,-5.78931
2009-10-05 08:22:35,194.047,-5.78931
2009-10-05 08:23:32,194.047,-5.78931
2009-10-05 08:25:33,194.047,-5.78931
2009-10-05 09:07:21,353.56,-66.34
2009-10-05 09:52:09,45.2867,-9.83695
2009-10-05 09:53:47,45.2867,-9.83695
2009-10-05 09:55:01,45.2867,-9.83695
2009-10-05 09:56:39,45.2867,-9.83695
2009-10-05 10:05:25,128.55,-45.75
2009-10-05 10:26:17,128.55,-45.75
2009-10-05 11:55:03,333.644,29.981
2009-10-05 12:06:40,250.745,39.8103
2009-10-05 12:40:12,209.2,-68.955
2009-10-05 12:56:27,194.047,-5.78931
2009-10-05 13:12:25,33.96,-4.72
2009-10-05 13:14:13,233.96,-4.72
2009-10-05 14:10:54,259.496,-37.4333
2009-10-05 15:29:50,83.6331,22.0145
2009-10-05 16:49:08,300.272,43.871
2009-10-05 17:32:57,276.536,-12.9429
2009-10-05 18:17:02,84.6767,-69.1008
2009-10-05 18:58:36,266.417,-29.0078
2009-10-05 19:33:11,286.81,-9.32225
2009-10-05 19:48:50,253.468,39.7602
2009-10-06 00:51:43,0.2443,66.0042
2009-10-06 04:28:51,253.468,39.7602
2009-10-06 04:29:26,253.468,39.7602
2009-10-06 05:51:14,190.709,17.0539
2009-10-06 06:48:31,253.468,39.7602
2009-10-06 06:56:24,253.468,39.7602
2009-10-06 07:40:43,93.5715,22.51
2009-10-06 07:41:29,276.555,-13.5797
2009-10-06 07:42:17,284.044,1.22258
2009-10-06 07:59:10,128.55,-45.75
2009-10-06 08:54:00,191.64,2.63
2009-10-06 09:09:19,139.525,-12.0958
2009-10-06 10:03:40,128.55,-45.75
2009-10-06 10:22:56,237.725,-54.3066
2009-10-06 10:26:10,250.745,39.8103
2009-10-06 10:27:54,250.745,39.8103
2009-10-06 10:29:20,187.275,2.05222
2009-10-06 10:49:59,250.745,39.8103
2009-10-06 11:23:50,266.4,-28.9333
2009-10-06 11:39:41,266.4,-28.9333
2009-10-06 11:39:49,266.4,-28.9333
2009-10-06 11:40:20,266.4,-28.9333
2009-10-06 12:12:21,233.96,4.72
2009-10-06 12:36:26,69.3163,-47.2525
2009-10-06 12:36:48,69.3163,-47.2525
2009-10-06 12:44:00,69.3163,-47.2525
2009-10-06 13:22:49,37.9545,89.2641
2009-10-06 13:25:09,37.9545,89.2641
2009-10-06 13:37:45,69.3163,-47.2525
2009-10-06 13:39:07,37.9545,89.2641
2009-10-06 13:45:09,14.1772,60.7167
2009-10-06 14:04:09,233.96,-4.72
2009-10-06 14:09:11,119.88,-56.59
2009-10-06 14:10:58,322.9,21.204
2009-10-06 14:14:49,135,53.8
2009-10-06 14:56:53,0.2443,66.0042
2009-10-06 14:59:56,213.233,79.3678
2009-10-06 15:06:19,1.7565,73.0523
2009-10-06 15:47:35,37.9545,89.2641
2009-10-06 15:50:36,37.9545,89.2641
2009-10-06 15:57:32,192.85,27.1167
2009-10-06 16:15:17,192.85,27.1167
2009-10-06 16:23:50,192.85,27.1167
2009-10-06 16:26:44,7.61429,4.86105
2009-10-06 16:44:10,279.057,59.425
2009-10-06 17:11:11,271.375,-21.4333
2009-10-06 17:38:04,213.25,-61.7333
2009-10-06 17:41:12,213.207,-61.7664
2009-10-06 17:45:30,213.233,79.3678
2009-10-06 17:47:59,270.634,-24.8882
2009-10-06 17:48:48,7.61429,4.86105
2009-10-06 17:53:21,282.389,-0.918385
2009-10-06 17:54:32,282.389,-0.91839
2009-10-06 17:58:06,282.34,-0.925647
2009-10-06 18:03:26,282.354,-0.91667
2009-10-06 18:42:39,155.949,0.64478
2009-10-06 19:53:15,31.9,0
2009-10-06 19:56:10,282.34,-0.925647
2009-10-06 19:57:39,281.604,-2.98833
2009-10-06 19:59:16,270.75,-21.5
2009-10-06 20:03:24,271.375,-21.4333
2009-10-06 20:15:53,64.2184,1.09008
2009-10-06 23:22:36,194.047,-5.78931
2009-10-07 00:15:29,343.491,16.1482
2009-10-07 01:45:06,253.468,39.7602
2009-10-07 02:01:05,253.468,39.7602
2009-10-07 04:04:55,246.445,-25.4606
2009-10-07 06:12:43,186.04,21.29
2009-10-07 07:53:23,186.04,21.29
2009-10-07 10:09:20,292.785,-52.9558
2009-10-07 10:11:44,292.785,-52.9558
2009-10-07 10:13:20,155.949,0.64468
2009-10-07 10:25:47,204.9,-8.4
2009-10-07 10:29:57,190.69,17.08
2009-10-07 10:32:50,90.87,-41.95
2009-10-07 10:35:15,333.4,-26.767
2009-10-07 10:38:26,170.01,-33.5
2009-10-07 10:41:23,265,27.33
2009-10-07 10:42:23,292.785,-52.9558
2009-10-07 10:43:00,292.785,-52.9558
2009-10-07 10:44:12,353.56,-66.34
2009-10-07 10:48:57,251.39,36.58
2009-10-07 11:31:51,292.785,-52.9558
2009-10-07 11:32:10,292.785,-52.9558
2009-10-07 12:30:00,271.375,-21.4333
2009-10-07 13:56:01,10.685,1.27
2009-10-07 15:26:48,97.706,-28.5785
2009-10-07 16:53:10,135.529,-40.5547
2009-10-07 17:00:21,20,20
2009-10-07 17:08:35,279.057,59.425
2009-10-07 17:09:09,339.772,61.2358
2009-10-07 18:09:47,333.688,30.0333
2009-10-07 19:43:38,155.992,-57.7636
2009-10-07 20:43:11,193.98,-5.82
2009-10-07 22:44:07,10.6846,41.2692
2009-10-08 01:58:39,194.047,-5.78931
2009-10-08 02:00:52,194.047,-5.78931
2009-10-08 02:01:53,253.468,39.7602
2009-10-08 02:03:47,253.468,39.7602
2009-10-08 03:04:14,265,27.33
2009-10-08 03:12:12,199.092,19.4315
2009-10-08 03:12:35,265,27.3
2009-10-08 03:56:06,50.4153,16.8672
2009-10-08 03:59:15,137.378,33.139
2009-10-08 04:19:07,278.764,32.6963
2009-10-08 05:46:15,128.55,-45.75
2009-10-08 07:01:19,38.2025,20.2881
2009-10-08 07:05:30,228.481,-59.1358
2009-10-08 07:07:43,228.481,-59.1358
2009-10-08 07:12:10,228.481,-59.1358
2009-10-08 07:13:14,228.481,-59.1358
2009-10-08 07:15:57,302.356,-48.8316
2009-10-08 07:35:15,267.021,-24.78
2009-10-08 09:47:31,253.468,39.7602
2009-10-08 10:11:11,343.491,16.1482
2009-10-08 10:18:07,308.107,40.9577
2009-10-08 10:39:53,248.133,82.5379
2009-10-08 10:54:44,36.88,14.34
2009-10-08 11:04:15,248.133,82.5379
2009-10-08 11:13:07,345.733,44.7167
2009-10-08 11:24:14,248.133,82.5379
2009-10-08 11:36:05,248.133,82.5379
2009-10-08 11:37:24,248.133,82.5379
2009-10-08 11:37:50,248.133,82.5379
2009-10-08 11:42:34,38.2025,20.2881
2009-10-08 11:51:21,248.133,82.5379
2009-10-08 12:00:56,248.133,82.5379
2009-10-08 12:28:19,213.25,-61.7333
2009-10-08 12:29:15,69.3159,-47.2524
2009-10-08 12:30:30,69.3159,-47.2524
2009-10-08 12:32:32,270.542,-24.9
2009-10-08 12:43:34,165.907,-23.4917
2009-10-08 13:11:32,333.552,-26.598
2009-10-08 13:24:21,10.6846,41.2692
2009-10-08 13:24:58,10.6846,41.2692
2009-10-08 13:33:03,10.6846,41.2692
2009-10-08 14:04:05,250.745,39.8103
2009-10-08 15:42:57,32.6925,-51.0172
2009-10-08 17:10:05,270.75,-21.5
2009-10-08 17:34:56,84.67,-69.101
2009-10-08 18:03:40,266.417,-29.0078
2009-10-08 18:05:44,266.417,-29.0078
2009-10-08 18:07:58,266.417,-29.0078
2009-10-08 18:11:26,282.34,-0.925647
2009-10-08 18:11:38,282.34,-0.925647
2009-10-08 18:20:44,259.496,-37.4333
2009-10-08 18:50:39,266.417,-29.0078
2009-10-08 23:29:25,253.468,39.7602
2009-10-08 23:32:08,253.468,39.7602
2009-10-09 00:38:54,284.047,1.405
2009-10-09 09:32:42,82.734,13.532
2009-10-09 09:35:52,82.734,13.532
2009-10-09 09:39:31,92.42,-15.711
2009-10-09 09:41:27,98.943,-75.271
2009-10-09 09:45:03,299.999,65.148
2009-10-09 10:27:42,72.522,-81.017
2009-10-09 11:05:08,40.1319,61.2293
2009-10-09 11:43:46,147.239,0.3737
2009-10-09 11:50:21,186.227,21.3794
2009-10-09 11:52:30,98.4756,17.7703
2009-10-09 12:45:56,21.5054,-1.36722
2009-10-09 13:22:32,286.81,-9.32225
2009-10-09 13:35:25,339.772,61.2358
2009-10-09 13:47:35,128.84,-45.175
2009-10-09 15:21:22,186.227,21.3794
2009-10-09 15:39:27,201.47,-42.97
2009-10-09 15:52:12,128.55,-45.75
2009-10-09 15:52:47,212.235,-7.87407
2009-10-09 15:54:47,263.261,-13.0804
2009-10-09 16:03:08,153.184,24.658
2009-10-09 16:05:32,250.642,39.809
2009-10-09 16:07:10,287.796,-20.103
2009-10-09 16:13:53,35.263,35.922
2009-10-09 18:42:50,166.114,38.2088
2009-10-09 18:43:20,166.114,38.2088
2009-10-09 18:49:48,166.114,38.2088
2009-10-09 18:55:37,83.6331,22.0145
2009-10-09 19:09:06,253.468,39.7602
2009-10-09 21:29:27,40.1319,61.2293
2009-10-09 22:57:49,83.6331,22.0145
2009-10-09 23:01:03,278.208,-10.1117
2009-10-09 23:16:15,249.75,-46.9833
2009-10-09 23:49:51,265.083,-30.9583
2009-10-10 00:52:10,186.227,21.3794
2009-10-10 09:50:12,253.468,39.7602
2009-10-10 09:52:08,253.468,39.7602
2009-10-10 09:58:39,253.468,39.7602
2009-10-10 10:02:13,253.468,39.7602
2009-10-10 11:27:53,266.3,-28.805
2009-10-10 12:05:42,161.265,-59.6845
2009-10-10 12:24:56,83.6331,22.0145
2009-10-10 13:13:57,239.051,11.0804
2009-10-10 15:33:13,299.59,35.2016
2009-10-10 17:09:20,83.6331,22.0145
2009-10-10 17:11:37,83.6331,22.0145
2009-10-10 20:09:12,238.929,11.1901
2009-10-10 21:12:09,83.6331,22.0145
2009-10-10 21:50:11,83.6331,22.0145
2009-10-10 21:51:13,83.6331,22.0145
2009-10-10 21:51:56,83.6331,22.0145
2009-10-10 21:52:08,83.6331,22.0145
2009-10-10 21:52:49,83.6331,22.0145
2009-10-10 21:53:17,83.6331,22.0145
2009-10-10 22:12:28,228.21,-9.1
2009-10-10 23:11:44,228.211,-9.09995
2009-10-10 23:13:42,228.211,-9.09995
2009-10-10 23:18:54,228.211,-9.09995
2009-10-10 23:23:11,228.211,-9.09995
2009-10-10 23:26:12,228.211,-9.09995
2009-10-10 23:29:17,228.211,-9.09995
2009-10-11 00:14:39,187.471,25.5008
2009-10-11 00:17:34,185.382,28.2331
2009-10-11 00:19:12,179.882,29.2456
2009-10-11 00:21:32,197.619,32.3456
2009-10-11 00:25:41,184.467,30.1169
2009-10-11 15:34:58,185.341,30.1769
2009-10-11 16:04:50,238.951,11.181
2009-10-11 18:02:47,194.047,-5.78931
2009-10-11 18:50:26,83.6331,22.0145
2009-10-11 19:38:06,83.6331,22.0145
2009-10-11 21:37:15,186.227,21.3794
2009-10-11 21:41:25,83.6331,22.0145
2009-10-11 23:16:23,194.047,-5.78931
2009-10-12 00:26:35,186.227,21.3794
2009-10-12 03:26:42,278.704,-8.70207
2009-10-12 03:47:02,49.9507,41.5117
2009-10-12 04:48:37,170.316,-60.623
2009-10-12 04:52:06,170.316,-60.623
2009-10-12 04:56:09,151.763,16.074
2009-10-12 05:54:57,276.13,-24.87
2009-10-12 07:08:05,305.303,40.2102
2009-10-12 07:33:58,165.907,-23.4917
2009-10-12 08:05:31,353.56,-66.34
2009-10-12 08:11:07,265,27.33
2009-10-12 08:16:04,333.4,-26.767
2009-10-12 08:22:06,90.87,-41.95
2009-10-12 08:27:00,190.69,17.08
2009-10-12 08:36:19,245.739,-49.6695
2009-10-12 08:38:49,119.88,-56.59
2009-10-12 08:42:23,298.242,32.877
2009-10-12 08:52:57,322.9,21.204
2009-10-12 09:05:32,251.39,36.58
2009-10-12 09:22:13,139.525,-12.0958
2009-10-12 09:22:39,139.525,-12.0958
2009-10-12 09:49:38,4.28,81.58
2009-10-12 10:16:39,36.27,18.78
2009-10-12 10:34:28,84.98,-28.66
2009-10-12 11:18:17,276.133,-24.8697
2009-10-12 11:18:44,276.133,-24.8697
2009-10-12 11:40:24,298.666,-22.5182
2009-10-12 11:53:29,128.55,-45.75
2009-10-12 11:57:03,128.55,-45.75
2009-10-12 12:02:54,226.277,3.4419
2009-10-12 13:55:52,291.952,73.9671
2009-10-12 14:11:15,258.103,-23.3503
2009-10-12 15:45:11,330.812,31.7606
2009-10-12 15:47:19,330.812,31.7606
2009-10-12 17:06:55,40.1319,61.2293
2009-10-12 17:10:19,40.1319,61.2293
2009-10-12 17:10:50,40.1319,61.2293
2009-10-12 17:18:03,40.1319,61.2293
2009-10-12 17:18:36,40.1319,61.2293
2009-10-12 17:28:14,40.1319,61.2293
2009-10-12 17:32:42,40.1319,61.2293
2009-10-12 17:33:55,40.1319,61.2293
2009-10-12 18:22:49,39.675,16.624
2009-10-12 18:23:31,39.675,16.624
2009-10-12 18:24:07,39.675,16.624
2009-10-12 18:25:11,39.675,16.624
2009-10-12 18:25:51,67.162,-37.936
2009-10-12 18:26:30,67.162,-37.936
2009-10-12 18:27:23,67.162,-37.936
2009-10-12 18:29:02,67.162,-37.936
2009-10-12 18:31:27,67.162,-37.936
2009-10-12 18:41:35,39.675,16.624
2009-10-12 18:42:24,39.675,16.624
2009-10-12 18:42:54,39.675,16.624
2009-10-12 18:47:20,74.259,-23.427
2009-10-12 18:50:47,82.735,13.52
2009-10-12 18:54:11,140.241,44.689
2009-10-12 18:54:48,82.735,13.52
2009-10-12 18:55:49,82.735,13.52
2009-10-12 18:59:44,74.259,-23.427
2009-10-12 19:02:50,140.241,44.689
2009-10-12 19:05:29,226.103,10.493
2009-10-12 19:08:11,230.543,31.733
2009-10-12 19:10:51,248.73,38.13
2009-10-12 19:13:33,287.796,-20.103
2009-10-12 19:16:44,306.419,-7.605
2009-10-12 19:26:54,306.419,-7.605
2009-10-12 20:03:19,266.816,-29.9669
2009-10-12 20:18:27,266.816,-29.9669
2009-10-12 22:19:15,330.862,17.43
2009-10-12 22:21:15,338.152,11.7308
2009-10-12 22:24:43,114.47,-30.66
2009-10-12 22:28:17,351.89,9.66929
2009-10-12 22:31:19,343.491,16.1482
2009-10-12 23:22:50,7.6143,4.86103
2009-10-13 03:33:24,102.02,-44.3162
2009-10-13 04:37:22,182.621,39.297
2009-10-13 05:43:01,72.435,-43.815
2009-10-13 05:44:00,72.435,-43.815
2009-10-13 05:50:18,226.277,3.4419
2009-10-13 05:50:53,132.492,51.1414
2009-10-13 05:56:34,201.365,-43.0191
2009-10-13 05:57:18,343.491,16.1482
2009-10-13 05:58:36,343.491,16.1482
2009-10-13 05:58:56,343.491,16.1482
2009-10-13 05:59:09,343.491,16.1482
2009-10-13 05:59:47,72.4334,-43.815
2009-10-13 06:03:06,72.4334,-43.815
2009-10-13 06:03:45,72.435,-43.815
2009-10-13 06:36:51,74.228,-23.432
2009-10-13 07:06:08,201.365,-43.0191
2009-10-13 07:06:52,132.492,51.1414
2009-10-13 07:07:31,135.613,4.7193
2009-10-13 07:38:19,116.61,25.82
2009-10-13 07:48:23,121.32,61.74
2009-10-13 07:57:28,130.35,70.89
2009-10-13 08:06:45,183.26,32.79
2009-10-13 08:13:50,322.3,-15.64
2009-10-13 08:24:51,327.98,-30.46
2009-10-13 08:35:29,193.98,-5.82
2009-10-13 08:51:49,224.361,-35.6528
2009-10-13 09:05:26,193.98,-5.82
2009-10-13 09:07:08,185.341,30.1769
2009-10-13 09:13:54,228.482,-59.1358
2009-10-13 09:23:12,308.107,40.9577
2009-10-13 10:00:09,64.2183,1.09
2009-10-13 10:14:39,308.107,40.9577
2009-10-13 10:16:47,308.107,40.9577
2009-10-13 10:44:28,308.107,40.9577
2009-10-13 10:49:56,64.5887,38.0266
2009-10-13 10:52:24,266.356,-29.9649
2009-10-13 10:53:05,64.5,0.9
2009-10-13 11:22:30,266.816,-29.9669
2009-10-13 11:28:23,228.482,-59.1358
2009-10-13 11:33:16,69.3163,-47.2525
2009-10-13 11:53:38,40.1319,61.2293
2009-10-13 12:17:27,69.3163,-47.2525
2009-10-13 12:22:05,276.563,-14.8484
2009-10-13 12:25:03,39.675,16.624
2009-10-13 12:25:30,39.675,16.624
2009-10-13 12:28:30,67.162,-37.936
2009-10-13 12:30:49,74.259,-23.427
2009-10-13 12:31:36,128.55,-45.75
2009-10-13 12:32:00,128.55,-45.75
2009-10-13 12:32:45,82.735,13.52
2009-10-13 12:37:06,140.241,44.689
2009-10-13 12:39:41,226.103,10.493
2009-10-13 12:41:59,230.543,31.733
2009-10-13 12:44:15,248.73,38.13
2009-10-13 12:46:20,287.796,-20.103
2009-10-13 12:48:31,306.419,-7.605
2009-10-13 12:58:23,17.2203,13.3372
2009-10-13 13:00:28,17.2202,13.3371
2009-10-13 14:02:41,343.491,16.1482
2009-10-13 14:12:04,343.491,16.1482
2009-10-13 14:34:11,333.693,30.041
2009-10-13 14:42:57,7.61429,4.86105
2009-10-13 14:44:46,250.745,39.8103
2009-10-13 14:50:19,272.459,-23.5397
2009-10-13 15:14:02,155.949,0.64468
2009-10-13 15:19:30,276.536,-12.9429
2009-10-13 15:21:35,333.693,30.041
2009-10-13 15:25:40,253.468,39.7602
2009-10-13 15:28:46,248.815,38.1346
2009-10-13 16:25:52,353.401,-66.3238
2009-10-13 16:34:13,264.939,27.3245
2009-10-13 16:40:08,297.635,28.2308
2009-10-13 16:47:21,128.55,-45.75
2009-10-13 16:56:02,40.1319,61.2293
2009-10-13 16:59:31,14.77,60.717
2009-10-13 17:01:24,274.65,-17.05
2009-10-13 17:09:29,185.341,30.1769
2009-10-13 17:31:07,345.733,44.7167
2009-10-13 17:37:01,40.1319,61.2293
2009-10-13 17:43:27,250.745,39.8103
2009-10-13 20:28:11,305.208,40.4333
2009-10-13 20:30:50,305.483,40.26
2009-10-14 02:59:59,193.98,-5.82
2009-10-14 03:00:18,98.4756,17.7703
2009-10-14 03:44:18,229.424,-24.3721
2009-10-14 04:03:27,261.147,-8.4335
2009-10-14 04:39:20,329.717,-30.2256
2009-10-14 04:39:45,229.424,-24.3721
2009-10-14 04:49:37,201.365,-43.0191
2009-10-14 05:15:15,229.424,-24.3721
2009-10-14 05:16:08,35.665,43.0355
2009-10-14 05:18:32,330.68,42.2778
2009-10-14 05:24:42,264.939,27.3245
2009-10-14 05:26:17,333.553,-26.5829
2009-10-14 05:32:50,90.6662,-41.8824
2009-10-14 05:39:54,190.709,17.0536
2009-10-14 05:54:55,119.847,-56.638
2009-10-14 06:00:20,322.9,21.204
2009-10-14 06:11:45,322.9,21.204
2009-10-14 06:12:44,251.52,36.6247
2009-10-14 06:24:10,274.323,-20.3727
2009-10-14 08:19:55,251.767,-45.8514
2009-10-14 08:33:48,245.739,-49.6695
2009-10-14 08:58:12,353.4,-66.3238
2009-10-14 09:03:16,161.886,47.4256
2009-10-14 09:05:08,237.075,35.1911
2009-10-14 09:11:40,80.8942,-69.7561
2009-10-14 09:15:36,270.25,-23.1833
2009-10-14 09:34:53,251.767,-45.8514
2009-10-14 10:44:32,97.9142,6.695
2009-10-14 10:46:58,97.9142,6.695
2009-10-14 11:26:19,141,-47.75
2009-10-14 13:04:43,260.906,-37.5783
2009-10-14 13:06:17,260.906,-37.5783
2009-10-14 13:21:42,187.797,-14.1953
2009-10-14 13:22:30,187.797,-14.1952
2009-10-14 13:44:00,266.356,-29.9649
2009-10-14 14:52:06,266.356,-29.9649
2009-10-14 15:56:52,243.5,-51.8167
2009-10-14 15:57:39,243.5,-51.8167
2009-10-14 17:17:59,128.55,-45.75
2009-10-14 17:20:50,128.55,-45.75
2009-10-14 17:55:14,353.56,-66.34
2009-10-14 18:09:34,251.39,36.58
2009-10-14 22:53:13,250.745,39.8103
2009-10-15 00:05:57,267.021,-24.78
2009-10-15 00:10:31,258.388,-39.7622
2009-10-15 00:11:29,276.504,-13.0911
2009-10-15 00:13:03,258.388,-39.7622
2009-10-15 00:42:43,299.59,35.2016
2009-10-15 02:54:24,338.152,11.7308
2009-10-15 03:57:09,326.792,9.4963
2009-10-15 03:58:31,325.898,17.7302
2009-10-15 05:17:40,334,0
2009-10-15 05:45:51,245.739,-49.6695
2009-10-15 06:05:51,267.188,-27.1667
2009-10-15 06:13:49,8.96929,59.8346
2009-10-15 06:15:28,8.96929,59.8346
2009-10-15 06:23:58,270.25,-23.1833
2009-10-15 06:31:25,270.25,-23.1833
2009-10-15 06:40:40,245.739,-49.6695
2009-10-15 06:43:14,245.739,-49.6695
2009-10-15 07:01:32,245.739,-49.6695
2009-10-15 07:10:26,338.152,11.7308
2009-10-15 09:08:53,334,0
2009-10-15 09:21:06,182.636,39.4054
2009-10-15 10:37:39,187.483,18.3107
2009-10-15 11:04:19,6.02363,-72.0813
2009-10-15 11:21:09,292.44,18.2
2009-10-15 11:47:58,11.888,-25.2883
2009-10-15 12:57:58,90.87,-41.95
2009-10-15 14:40:13,40.6701,-0.0134444
2009-10-15 15:04:04,184.74,47.304
2009-10-15 16:00:09,258.388,-39.7622
2009-10-15 17:13:51,308.106,40.9577
2009-10-15 17:15:34,308.106,40.9577
2009-10-15 22:22:27,157.117,-58.3181
2009-10-15 22:26:05,157.117,-58.3181
2009-10-15 22:26:19,157.117,-58.3181
2009-10-15 22:52:41,162.051,-58.5349
2009-10-15 23:22:44,94.5113,22.66
2009-10-15 23:30:41,227.363,-58.849
2009-10-15 23:38:43,321.183,-33.97
2009-10-16 02:13:41,338.152,11.7308
2009-10-16 05:04:01,194.047,-5.78931
2009-10-16 05:41:54,165.907,-23.4917
2009-10-16 05:57:16,42.3222,-4.21464
2009-10-16 06:32:07,76.985,67.65
2009-10-16 07:06:21,111.32,14.42
2009-10-16 07:37:30,250.745,39.8103
2009-10-16 08:54:16,11.888,-25.2883
2009-10-16 09:21:18,11.888,-25.2883
2009-10-16 09:24:02,10.6847,41.269
2009-10-16 09:27:13,194.034,-5.8
2009-10-16 09:46:44,79.063,-62
2009-10-16 09:54:32,128.55,-45.75
2009-10-16 10:27:16,83.6331,22.0145
2009-10-16 10:52:27,76.985,67.65
2009-10-16 10:54:03,128.55,-45.75
2009-10-16 10:56:36,310.038,-0.870853
2009-10-16 12:44:25,155.949,0.64468
2009-10-16 13:42:40,194.953,27.9806
2009-10-16 13:57:59,49.9507,41.5117
2009-10-16 14:12:53,88.75,-37
2009-10-16 14:30:57,248.133,82.5379
2009-10-16 14:35:09,350.85,58.815
2009-10-16 14:44:17,92.641,-20.962
2009-10-16 14:51:16,10.685,41.269
2009-10-16 15:06:49,308.106,40.9577
2009-10-16 15:11:24,344.25,-10.41
2009-10-16 15:35:05,194.947,27.9388
2009-10-16 15:51:23,359.783,-30.6282
2009-10-16 16:06:54,231.526,41.6702
2009-10-16 16:16:31,299.591,35.2018
2009-10-16 16:26:01,274.056,49.8678
2009-10-16 16:35:35,49.9507,41.5117
2009-10-16 18:18:47,299.414,50.5526
2009-10-16 18:45:48,281.609,9.3249
2009-10-16 19:03:46,299.59,35.2016
2009-10-16 19:24:40,76.9846,67.6233
2009-10-16 20:47:00,275.233,-14.3333
2009-10-17 04:27:34,166.114,38.2088
2009-10-17 11:21:25,299.999,65.149
2009-10-17 11:53:15,279.513,-6.92594
2009-10-17 11:56:45,166.114,38.2088
2009-10-17 12:21:16,279.513,-6.92594
2009-10-17 12:22:26,279.513,-6.92594
2009-10-17 12:23:41,24.1363,39.1
2009-10-17 12:26:32,72.3529,-43.8358
2009-10-17 12:29:07,84.1213,-33.7173
2009-10-17 12:34:25,94.3558,22.5681
2009-10-17 12:36:58,124.112,13.1969
2009-10-17 12:40:51,300.272,43.871
2009-10-17 12:44:07,322.897,-9.25653
2009-10-17 13:32:53,38.2025,20.2881
2009-10-17 13:32:58,38.2025,20.2881
2009-10-17 13:33:01,38.2025,20.2881
2009-10-17 13:33:05,38.2025,20.2881
2009-10-17 13:33:08,38.2025,20.2881
2009-10-17 13:42:31,38.2025,20.2881
2009-10-17 13:42:57,38.2025,20.2881
2009-10-17 13:58:53,359.783,-30.6282
2009-10-17 16:22:56,286.026,5.45428
2009-10-17 18:46:16,39.4092,-36.017
2009-10-17 18:48:10,49.9275,41.5675
2009-10-17 18:49:48,80.4029,21.2029
2009-10-17 22:55:19,65.8158,-1.3425
2009-10-17 23:47:14,70.8017,-0.28694
2009-10-18 07:46:35,258.388,-39.7622
2009-10-18 07:47:08,258.388,-39.7622
2009-10-18 11:13:41,119.88,-56.59
2009-10-18 11:40:50,239.917,-53.233
2009-10-18 23:08:35,65.8158,-1.3425
2009-10-18 23:12:09,65.8158,-1.3425
2009-10-19 01:32:00,65.8158,-1.3425
2009-10-19 03:01:43,68.407,-13.262
2009-10-19 03:04:37,10.408,-9.343
2009-10-19 03:25:33,90.87,-41.95
2009-10-19 03:41:10,90.87,-41.95
2009-10-19 03:41:39,90.87,-41.95
2009-10-19 04:11:17,251.767,-45.8514
2009-10-19 04:34:38,333.553,-26.5975
2009-10-19 04:43:28,333.553,-26.5975
2009-10-19 04:47:14,333.553,-26.5975
2009-10-19 04:54:26,90.66,-41.88
2009-10-19 05:14:54,190.709,17.0536
2009-10-19 05:23:03,190.709,17.0536
2009-10-19 05:24:15,258.388,-39.7622
2009-10-19 05:45:44,11.888,-25.2883
